Date,Open Price,High Price,Low Price,Close_Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-Mar-20,1071,1129,1048.8,1112.45,1080.735064,2119399,35896,2290508813,1369324,64.61,80.2,41.45
30-Mar-20,1047.95,1074,1020,1032.35,1036.759975,1477296,25150,1531601364,844719,57.18,54,-15.6
27-Mar-20,1100,1107.7,1047.25,1065.5,1056.74613,87479375,31357,92443490978,86900955,99.34,60.45,-34.5
26-Mar-20,1090,1117.15,1043.15,1074.75,1076.450868,921918,37110,992399431,215309,23.35,74,-15.25
25-Mar-20,951,1152,951,1081.25,950.972743,117608851,60941,1.11843E+11,116504604,99.06,201,130.25
24-Mar-20,943,970.4,895.8,943.1,937.6452496,1025524,34135,961577707,232532,22.67,74.6,0.1
23-Mar-20,920,952,875.7,883.85,900.0737462,1247576,49632,1122910404,545622,43.73,76.3,-36.15
20-Mar-20,939,1033.7,930.05,1020.2,985.5326758,1779377,57663,1753634176,349200,19.62,103.65,81.2
19-Mar-20,925,967.5,891,917.1,921.6210398,1566774,53508,1443971883,348844,22.27,76.5,-7.9
18-Mar-20,1023,1035.1,961.2,968.85,994.8336256,1004674,40856,999483478,324555,32.3,73.9,-54.15
17-Mar-20,1041.2,1059,1004,1008.9,1036.273242,964776,35514,999771553,255168,26.45,55,-32.3
16-Mar-20,1065.65,1079.65,1005.55,1015.25,1046.760338,901150,36892,943288079,307049,34.07,74.1,-50.4
13-Mar-20,1005,1139.9,939.85,1106.9,1044.217516,2170408,59185,2266378051,895624,41.27,200.05,101.9
12-Mar-20,1087,1100.7,1049.5,1061.6,1076.136062,1042732,58021,1122121508,346870,33.27,51.2,-25.4
11-Mar-20,1113.15,1178.4,1110,1153.25,1158.903114,6053529,37139,7015453610,5302033,87.59,68.4,40.1
09-Mar-20,1245,1245,1094.95,1113.15,1140.777435,1678154,73147,1914400216,653572,38.95,150.05,-131.85
06-Mar-20,1276,1288.35,1241.6,1270.05,1272.378595,2582956,38958,3286497925,2336241,90.45,46.75,-5.95
05-Mar-20,1350,1358.35,1306,1311.5,1325.279479,424590,21169,562700414,143985,33.91,52.35,-38.5
04-Mar-20,1350.25,1353,1308.1,1339.15,1336.322668,1691316,16628,2260143909,1458142,86.21,44.9,-11.1
03-Mar-20,1330,1353.35,1321.8,1343.65,1337.442543,451859,20053,604335450,105549,23.36,31.55,13.65
02-Mar-20,1358.4,1368.75,1303.5,1314.85,1344.558618,356961,20892,479954989,129857,36.38,65.25,-43.55
28-Feb-20,1358.8,1358.8,1325,1328.65,1340.972992,391034,28830,524366033,154681,39.56,33.8,-30.15
27-Feb-20,1390,1393.95,1369.6,1385.8,1380.67307,346398,13368,478262390,81152,23.43,24.35,-4.2
26-Feb-20,1412.1,1415,1387.25,1391.4,1399.080778,268292,12775,375362180,84981,31.67,27.75,-20.7
25-Feb-20,1450,1451.4,1410,1416.3,1431.183795,308343,14319,441295505,76513,24.81,41.4,-33.7
24-Feb-20,1477,1477,1439.6,1444.85,1464.348837,400408,18963,586336989,226798,56.64,37.4,-32.15
20-Feb-20,1498.7,1507.95,1483.45,1485.5,1490.282657,1511993,11369,2253296946,1394070,92.2,24.5,-13.2
19-Feb-20,1475.55,1506.5,1475.55,1504.2,1497.650189,291146,14476,436034862,108067,37.12,30.95,28.65
18-Feb-20,1479,1479,1458,1466.1,1464.592526,370782,11133,543044546,235047,63.39,21,-12.9
17-Feb-20,1490,1506,1474.65,1478.4,1483.914385,517807,16979,768381256,335268,64.75,31.35,-11.6
14-Feb-20,1477.85,1501,1453.3,1486.65,1482.505468,714475,21716,1059213094,249446,34.91,47.7,8.8
13-Feb-20,1479.7,1479.7,1462.7,1473.95,1472.583054,1202598,9457,1770925435,1015578,84.45,17,-5.75
12-Feb-20,1457.95,1474,1456,1470,1464.291402,286312,15551,419244200,152838,53.38,18,12.05
11-Feb-20,1445.75,1465.65,1445.05,1452.6,1458.32042,350733,12419,511481096,197932,56.43,20.6,6.85
10-Feb-20,1430,1445.6,1411.05,1436.75,1423.386185,218657,8682,311233353,80431,36.78,34.55,6.75
07-Feb-20,1452.8,1452.8,1428.5,1433.75,1436.753197,195994,6740,281595006,71509,36.49,24.3,-19.05
06-Feb-20,1453,1466.45,1440.2,1457.65,1451.154444,337256,10654,489410543,113551,33.67,26.25,4.65
05-Feb-20,1434,1452.3,1430.2,1448.05,1442.076356,393828,18302,567930047,165899,42.12,22.1,14.05
04-Feb-20,1398,1431.85,1397.9,1425.85,1416.980834,763029,17425,1081197469,504660,66.14,33.95,27.85
03-Feb-20,1372,1399,1363.5,1385.85,1381.281983,471210,19914,650873883,147458,31.29,35.5,13.85
01-Feb-20,1406.95,1427,1371.1,1383.3,1404.338683,551047,20491,773856618,138610,25.15,55.9,-23.65
31-Jan-20,1451,1454.25,1407.45,1411.7,1425.534253,489214,17415,697391314,149734,30.61,46.8,-39.3
30-Jan-20,1483.95,1483.95,1440,1442.5,1452.724401,297588,16349,432313349,110623,37.17,43.95,-41.45
29-Jan-20,1476,1494.45,1465,1479.7,1477.325597,358385,15942,529451334,83495,23.3,29.45,3.7
28-Jan-20,1507.05,1510.45,1464.2,1471.35,1485.451144,379788,18564,564156519,151813,39.97,46.25,-35.7
27-Jan-20,1515.05,1524.35,1505,1506.6,1513.223999,190617,7729,288446219,66229,34.74,19.35,-8.45
24-Jan-20,1528,1536.45,1518.65,1521.7,1526.629378,320326,8813,489019082,160885,50.23,17.8,-6.3
23-Jan-20,1538.4,1541.55,1521,1527,1528.873587,196625,9843,300614769,70752,35.98,20.55,-11.4
22-Jan-20,1540.55,1546.7,1530.9,1533.1,1537.882436,199109,6986,306206234,77833,39.09,15.8,-7.45
21-Jan-20,1529.7,1545.95,1523,1533.95,1534.881862,322191,15146,494525122,94169,29.23,22.95,4.25
20-Jan-20,1608.05,1609.5,1527,1532,1559.585976,651336,24647,1015814491,234689,36.03,82.5,-76.05
17-Jan-20,1551.15,1584.8,1551.15,1580.65,1573.895031,617437,17615,971781026,310736,50.33,33.65,29.5
16-Jan-20,1529.05,1543,1528.5,1537.7,1533.617941,387746,10281,594654222,242741,62.6,14.5,8.65
15-Jan-20,1538.5,1540.45,1519,1524,1525.35876,226773,10379,345910182,83040,36.62,21.45,-14.5
14-Jan-20,1542.45,1550.5,1522.7,1529.05,1533.812831,297378,9529,456122192,132431,44.53,27.8,-13.4
13-Jan-20,1547,1558.5,1538.65,1543.45,1548.754043,228910,7469,354525288,97350,42.53,19.85,-3.55
10-Jan-20,1550,1557.75,1540.1,1547.7,1549.546758,192674,10621,298557372,66366,34.44,17.65,-2.3
